claim_id,paper_location,value,numerator,denominator,source,key,generator,status
REGISTRATION-RETAINED,Method / Results / registration table,67,67,67,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,descriptor_security_fields,run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-SUITE-FIELDS,Method / Results / registration table,75,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,n_fields,run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-FIVE-VALID,Method / Results / registration table,38,38,75,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,n_fields_with_five_valid_distinct_intervention_kinds,run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-WITNESSED,Method / Results / registration table,66,66,75,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,n_fields_with_committed_effect_witness,run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-VALID,Method / Results / registration table,0.7675471698113208,1017,1325,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,n_valid / n_attempts,run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-COMMITTED,Method / Results / registration table,971,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,sum(field_rows[*].committed_effect_changed),run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-OUTPUT-ONLY,Method / Results / registration table,10,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,sum(field_rows[*].output_only_changed),run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-INVARIANT,Method / Results / registration table,36,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,sum(field_rows[*].effect_invariant),run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-INVALID,Method / Results / registration table,308,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,n_attempts - n_valid,run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-NO-VALID-MUTATION,Method / Results / registration table,7,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,count(field_rows[*].valid == 0),run_registration_sufficiency_audit_v2.py,verified
DEEPSEEK-NO_GUARD-BU,Results / DeepSeek table,0.7835051546391752,304,388,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.no_guard.benign.mean_utility,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-NO_GUARD-AU,Results / DeepSeek table,0.7631160572337043,480,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.no_guard.official_attack.utility_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-NO_GUARD-ASR,Results / DeepSeek table,0.009538950715421303,6,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.no_guard.official_attack.attack_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-REPEAT_USER_PROMPT-BU,Results / DeepSeek table,0.7938144329896907,77,97,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.repeat_user_prompt.benign.mean_utility,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-REPEAT_USER_PROMPT-AU,Results / DeepSeek table,0.7853736089030207,494,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.repeat_user_prompt.official_attack.utility_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-REPEAT_USER_PROMPT-ASR,Results / DeepSeek table,0.00794912559618442,5,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.repeat_user_prompt.official_attack.attack_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-SPOTLIGHTING-BU,Results / DeepSeek table,0.7938144329896907,77,97,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.spotlighting.benign.mean_utility,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-SPOTLIGHTING-AU,Results / DeepSeek table,0.7583465818759937,477,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.spotlighting.official_attack.utility_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-SPOTLIGHTING-ASR,Results / DeepSeek table,0.0,0,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.spotlighting.official_attack.attack_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-C1F-BU,Results / DeepSeek table,0.7731958762886598,75,97,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.c1f.benign.mean_utility,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-C1F-AU,Results / DeepSeek table,0.7201907790143084,453,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.c1f.official_attack.utility_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-C1F-ASR,Results / DeepSeek table,0.0,0,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.c1f.official_attack.attack_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-SCOPE-NO_GUARD-ASR,Results / DeepSeek table,0.009868421052631578,6,608,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.scope_aligned_no_guard_attack_successes,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-SCOPE-C1F-ASR,Results / DeepSeek table,0.0,0,608,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.scope_aligned_c1f_attack_successes,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-SCOPE-P,Results / DeepSeek table,0.015625,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.scope_aligned_exact_one_sided_mcnemar_p,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-CHECKS,Results / runtime audit,2783,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.c1f_precommit_checks,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-DENIES,Results / runtime audit,90,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.c1f_denies,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-ABSTAINS,Results / runtime audit,0,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.c1f_abstains,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-UNMEDIATED,Results / runtime audit,0,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.executed_without_allow,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-ALLOWS,Results / runtime audit,2693,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.c1f_precommit_checks - security.c1f_denies - security.c1f_abstains,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-UTILITY-CHURN-NO-GUARD-ONLY,Results / utility churn,86,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.c1f.paired_attack_utility_vs_no_guard.no_guard_only_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-UTILITY-CHURN-C1F-ONLY,Results / utility churn,59,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.c1f.paired_attack_utility_vs_no_guard.method_only_successes,analyze_deepseek_strong_baselines.py,verified
ATTRIBUTION-ATOM_FIELD-BU,Appendix / historical two-view attribution,0.1875,9,48,experiments/security-analysis-ablation-and-overhead/results/representation-closed-loop-attribution/closed-loop-attribution-report.json,aggregates[variant=atom_field].benign_utility,run_representation_closed_loop_attribution.py,verified
ATTRIBUTION-ATOM_FIELD-AU,Appendix / historical two-view attribution,0.2087912087912088,57,273,experiments/security-analysis-ablation-and-overhead/results/representation-closed-loop-attribution/closed-loop-attribution-report.json,aggregates[variant=atom_field].attack_utility,run_representation_closed_loop_attribution.py,verified
ATTRIBUTION-ATOM_FIELD-ASR,Appendix / historical two-view attribution,0.0,0,273,experiments/security-analysis-ablation-and-overhead/results/representation-closed-loop-attribution/closed-loop-attribution-report.json,aggregates[variant=atom_field].attack_success_rate,run_representation_closed_loop_attribution.py,verified
ATTRIBUTION-TOOL_CALL-BU,Appendix / historical two-view attribution,0.1875,9,48,experiments/security-analysis-ablation-and-overhead/results/representation-closed-loop-attribution/closed-loop-attribution-report.json,aggregates[variant=tool_call].benign_utility,run_representation_closed_loop_attribution.py,verified
ATTRIBUTION-TOOL_CALL-AU,Appendix / historical two-view attribution,0.1794871794871795,49,273,experiments/security-analysis-ablation-and-overhead/results/representation-closed-loop-attribution/closed-loop-attribution-report.json,aggregates[variant=tool_call].attack_utility,run_representation_closed_loop_attribution.py,verified
ATTRIBUTION-TOOL_CALL-ASR,Appendix / historical two-view attribution,0.01098901098901099,3,273,experiments/security-analysis-ablation-and-overhead/results/representation-closed-loop-attribution/closed-loop-attribution-report.json,aggregates[variant=tool_call].attack_success_rate,run_representation_closed_loop_attribution.py,verified
TRANSFER-NO-GUARD-AU,Appendix / historical transfer comparison,0.594059405940594,180,303,experiments/long-horizon-transfer/results/long-horizon-cross-environment-transfer/agentlab-saved-transfer-no-guard-results.json,metrics.utility_successes,run_e79_agentlab_saved_transfer.py,verified
TRANSFER-NO-GUARD-ASR,Appendix / historical transfer comparison,0.31353135313531355,95,303,experiments/long-horizon-transfer/results/long-horizon-cross-environment-transfer/agentlab-saved-transfer-no-guard-results.json,metrics.attack_successes,run_e79_agentlab_saved_transfer.py,verified
TRANSFER-OLDER-PROFILE-AU,Appendix / historical transfer comparison,0.2871287128712871,87,303,experiments/long-horizon-transfer/results/long-horizon-cross-environment-transfer/agentlab-saved-transfer-e77-results.json,metrics.utility_successes,run_e79_agentlab_saved_transfer.py,verified
TRANSFER-OLDER-PROFILE-ASR,Appendix / historical transfer comparison,0.0,0,303,experiments/long-horizon-transfer/results/long-horizon-cross-environment-transfer/agentlab-saved-transfer-e77-results.json,metrics.attack_successes,run_e79_agentlab_saved_transfer.py,verified
TRANSFER-OLDER-PROFILE-PRECOMMIT-CHECKS,Results / legacy saved-transfer paragraph,1439,,,experiments/long-horizon-transfer/results/long-horizon-cross-environment-transfer/agentlab-saved-transfer-e77-results.json,precommit_mediation.precommit_checks,finalize_e79_agentlab_saved_transfer.py,verified
POLICY-VIEW-NO_GUARD-INTERCEPTED,Results / policy-view diagnostic,0,0,53,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=no_guard].successful_attack_trajectories_intercepted,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-NO_GUARD-TOUCHED,Results / policy-view diagnostic,0,0,629,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=no_guard].all_attack_trajectories_would_block,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-WHOLE_CALL_PROVENANCE-INTERCEPTED,Results / policy-view diagnostic,52,52,53,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=whole_call_provenance].successful_attack_trajectories_intercepted,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-WHOLE_CALL_PROVENANCE-TOUCHED,Results / policy-view diagnostic,334,334,629,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=whole_call_provenance].all_attack_trajectories_would_block,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-EFFECT_ONLY-INTERCEPTED,Results / policy-view diagnostic,22,22,53,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=effect_only].successful_attack_trajectories_intercepted,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-EFFECT_ONLY-TOUCHED,Results / policy-view diagnostic,47,47,629,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=effect_only].all_attack_trajectories_would_block,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-REGISTERED_FIELD_C1F-INTERCEPTED,Results / policy-view diagnostic,49,49,53,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=registered_field_c1f].successful_attack_trajectories_intercepted,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-REGISTERED_FIELD_C1F-TOUCHED,Results / policy-view diagnostic,94,94,629,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=registered_field_c1f].all_attack_trajectories_would_block,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-BENIGN-TOUCHED,Results / policy-view diagnostic,0,0,97,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,all(aggregates[*].benign_trajectories_would_block == 0),run_runtime_policy_view_ablation.py,verified
DEEPSEEK-REPEATED-NO_GUARD-UTILITY,Final Results / repeated benign utility,0.7757731958762887,301,388,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_benign_interleaved_results.json,aggregates[condition=no_guard].mean_utility_rate,finalize_deepseek_benign_interleaved.py,verified
DEEPSEEK-REPEATED-SPOTLIGHTING-UTILITY,Final Results / repeated benign utility,0.7860824742268041,305,388,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_benign_interleaved_results.json,aggregates[condition=spotlighting].mean_utility_rate,finalize_deepseek_benign_interleaved.py,verified
DEEPSEEK-REPEATED-C1F-UTILITY,Final Results / repeated benign utility,0.7654639175257731,297,388,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_benign_interleaved_results.json,aggregates[condition=c1f].mean_utility_rate,finalize_deepseek_benign_interleaved.py,verified
DEEPSEEK-REPEATED-C1F-DIFFERENCE,Final Results / repeated benign utility,-0.010309278350515464,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_benign_interleaved_results.json,task_cluster_bootstrap.difference_c1f_minus_no_guard,finalize_deepseek_benign_interleaved.py,verified
DEEPSEEK-REPEATED-C1F-LOWER-BOUND,Final Results / repeated benign utility,-0.05412371134020619,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_benign_interleaved_results.json,task_cluster_bootstrap.one_sided_95_lower_bound,finalize_deepseek_benign_interleaved.py,verified
DEEPSEEK-REPEATED-C1F-NONINFERIOR,Final Results / repeated benign utility,False,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_benign_interleaved_results.json,task_cluster_bootstrap.noninferior,finalize_deepseek_benign_interleaved.py,verified
QWEN32-NO_GUARD-BENIGN-UTILITY,Appendix / prior three-method second-model comparison,0.5876288659793815,57,97,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=no_guard].benign_utility_successes,finalize_qwen32_matched.py,verified
QWEN32-NO_GUARD-ATTACK-UTILITY,Appendix / prior three-method second-model comparison,0.534181240063593,336,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=no_guard].attack_utility_successes,finalize_qwen32_matched.py,verified
QWEN32-NO_GUARD-ASR,Appendix / prior three-method second-model comparison,0.0985691573926868,62,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=no_guard].attack_successes,finalize_qwen32_matched.py,verified
QWEN32-SPOTLIGHTING-BENIGN-UTILITY,Appendix / prior three-method second-model comparison,0.6597938144329897,64,97,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=spotlighting].benign_utility_successes,finalize_qwen32_matched.py,verified
QWEN32-SPOTLIGHTING-ATTACK-UTILITY,Appendix / prior three-method second-model comparison,0.5596184419713831,352,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=spotlighting].attack_utility_successes,finalize_qwen32_matched.py,verified
QWEN32-SPOTLIGHTING-ASR,Appendix / prior three-method second-model comparison,0.09062003179650238,57,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=spotlighting].attack_successes,finalize_qwen32_matched.py,verified
QWEN32-C1F-BENIGN-UTILITY,Appendix / prior three-method second-model comparison,0.5979381443298969,58,97,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=c1f].benign_utility_successes,finalize_qwen32_matched.py,verified
QWEN32-C1F-ATTACK-UTILITY,Appendix / prior three-method second-model comparison,0.5103338632750397,321,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=c1f].attack_utility_successes,finalize_qwen32_matched.py,verified
QWEN32-C1F-ASR,Appendix / prior three-method second-model comparison,0.025437201907790145,16,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/qwen32_matched_results.json,metrics[condition=c1f].attack_successes,finalize_qwen32_matched.py,verified
HELDOUT-NO_GUARD-ASR,Final Results / frozen held-out attacks,0.0125,4,320,experiments/adaptive-injection-benchmark/results/usenix-heldout-public-families/results.json,summaries[method=no_guard].attack_successes,run_deepseek_heldout.py,verified
HELDOUT-NO_GUARD-UTILITY,Final Results / frozen held-out attacks,0.78125,250,320,experiments/adaptive-injection-benchmark/results/usenix-heldout-public-families/results.json,summaries[method=no_guard].utility_successes,run_deepseek_heldout.py,verified
HELDOUT-SPOTLIGHTING-ASR,Final Results / frozen held-out attacks,0.0,0,320,experiments/adaptive-injection-benchmark/results/usenix-heldout-public-families/results.json,summaries[method=spotlighting].attack_successes,run_deepseek_heldout.py,verified
HELDOUT-SPOTLIGHTING-UTILITY,Final Results / frozen held-out attacks,0.74375,238,320,experiments/adaptive-injection-benchmark/results/usenix-heldout-public-families/results.json,summaries[method=spotlighting].utility_successes,run_deepseek_heldout.py,verified
HELDOUT-C1F-ASR,Final Results / frozen held-out attacks,0.0,0,320,experiments/adaptive-injection-benchmark/results/usenix-heldout-public-families/results.json,summaries[method=c1f].attack_successes,run_deepseek_heldout.py,verified
HELDOUT-C1F-UTILITY,Final Results / frozen held-out attacks,0.734375,235,320,experiments/adaptive-injection-benchmark/results/usenix-heldout-public-families/results.json,summaries[method=c1f].utility_successes,run_deepseek_heldout.py,verified
AGENTLAB-NO-GUARD-ASR,Final Results / saved-transfer comparison,0.31353135313531355,95,303,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,comparison_metrics[condition=no_guard].attack_successes,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
AGENTLAB-NO-GUARD-UTILITY,Final Results / saved-transfer comparison,0.6105610561056105,185,303,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,comparison_metrics[condition=no_guard].utility_successes,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
AGENTLAB-C1F-ASR,Final Results / saved-transfer comparison,0.0033003300330033004,1,303,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,metrics.attack_successes,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
AGENTLAB-C1F-UTILITY,Final Results / saved-transfer comparison,0.43564356435643564,132,303,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,metrics.utility_successes,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
AGENTLAB-C1F-EXECUTED-CALLS,Final Results / saved-transfer comparison,1334,,,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,precommit_mediation.executed_tool_result_calls,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
AGENTLAB-C1F-PRECOMMIT-CHECKS,Final Results / saved-transfer comparison,1334,,,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,precommit_mediation.precommit_checks,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
AGENTLAB-C1F-MISSING-CHECKS,Final Results / saved-transfer comparison,0,,,analysis/results/e79_agentlab_saved_transfer_current_pair_results.json,precommit_mediation.missing_check_occurrences,run_e79_agentlab_c1f_pn_qwen32_queue.py,verified
C1F-FOUR-VIEW-NO_GUARD-BENIGN-UTILITY,Final Results / current-C1f mechanism attribution,0.625,30,48,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=no_guard].benign_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-NO_GUARD-ATTACK-UTILITY,Final Results / current-C1f mechanism attribution,0.5604395604395604,153,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=no_guard].attack_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-NO_GUARD-ASR,Final Results / current-C1f mechanism attribution,0.1391941391941392,38,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=no_guard].attack_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-WHOLE_CALL_PROVENANCE-BENIGN-UTILITY,Final Results / current-C1f mechanism attribution,0.8125,39,48,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=whole_call_provenance].benign_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-WHOLE_CALL_PROVENANCE-ATTACK-UTILITY,Final Results / current-C1f mechanism attribution,0.21245421245421245,58,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=whole_call_provenance].attack_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-WHOLE_CALL_PROVENANCE-ASR,Final Results / current-C1f mechanism attribution,0.040293040293040296,11,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=whole_call_provenance].attack_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-EFFECT_ONLY-BENIGN-UTILITY,Final Results / current-C1f mechanism attribution,0.7708333333333334,37,48,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=effect_only].benign_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-EFFECT_ONLY-ATTACK-UTILITY,Final Results / current-C1f mechanism attribution,0.5384615384615384,147,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=effect_only].attack_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-EFFECT_ONLY-ASR,Final Results / current-C1f mechanism attribution,0.07692307692307693,21,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=effect_only].attack_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-REGISTERED_FIELD_C1F-BENIGN-UTILITY,Final Results / current-C1f mechanism attribution,0.6458333333333334,31,48,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=registered_field_c1f].benign_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-REGISTERED_FIELD_C1F-ATTACK-UTILITY,Final Results / current-C1f mechanism attribution,0.5421245421245421,148,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=registered_field_c1f].attack_utility_successes,run_c1f_closed_loop_four_view_extension.py,verified
C1F-FOUR-VIEW-REGISTERED_FIELD_C1F-ASR,Final Results / current-C1f mechanism attribution,0.02564102564102564,7,273,experiments/security-analysis-ablation-and-overhead/results/c1f-closed-loop-four-view/closed-loop-four-view-report.json,aggregates[variant=registered_field_c1f].attack_successes,run_c1f_closed_loop_four_view_extension.py,verified
BOUNDED-CURRENT-NO_GUARD-ASR,Final Results / bounded public-family diagnostic,0.1,4,40,experiments/adaptive-injection-benchmark/results/bounded-public-family-search-current-c1f/results.json,search_metrics[method=no_guard].attack_successes,run_current_c1f_bounded_adaptive.py,verified
BOUNDED-CURRENT-NO_GUARD-UTILITY,Final Results / bounded public-family diagnostic,0.45,18,40,experiments/adaptive-injection-benchmark/results/bounded-public-family-search-current-c1f/results.json,search_metrics[method=no_guard].terminal_user_utility_successes,run_current_c1f_bounded_adaptive.py,verified
BOUNDED-CURRENT-OURS_E77_EFFECT_DIFF_RUNTIME-ASR,Final Results / bounded public-family diagnostic,0.05,2,40,experiments/adaptive-injection-benchmark/results/bounded-public-family-search-current-c1f/results.json,search_metrics[method=ours_e77_effect_diff_runtime].attack_successes,run_current_c1f_bounded_adaptive.py,verified
BOUNDED-CURRENT-OURS_E77_EFFECT_DIFF_RUNTIME-UTILITY,Final Results / bounded public-family diagnostic,0.425,17,40,experiments/adaptive-injection-benchmark/results/bounded-public-family-search-current-c1f/results.json,search_metrics[method=ours_e77_effect_diff_runtime].terminal_user_utility_successes,run_current_c1f_bounded_adaptive.py,verified
BOUNDED-CURRENT-ASR-MCNEMAR-P,Final Results / bounded public-family diagnostic,0.625,,,experiments/adaptive-injection-benchmark/results/bounded-public-family-search-current-c1f/results.json,paired_statistics.attack_success.exact_mcnemar_two_sided_p,run_current_c1f_bounded_adaptive.py,verified
RAW-FIELD-CLOSED-LOOP-BENIGN-UTILITY,Final Results / raw-field attribution,0.8125,39,48,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,aggregates[variant=raw_field_taint].benign_utility_successes,run_c1f_raw_field_attribution.py,verified
RAW-FIELD-CLOSED-LOOP-ATTACK-UTILITY,Final Results / raw-field attribution,0.5934065934065934,162,273,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,aggregates[variant=raw_field_taint].attack_utility_successes,run_c1f_raw_field_attribution.py,verified
RAW-FIELD-CLOSED-LOOP-ASR,Final Results / raw-field attribution,0.03663003663003663,10,273,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,aggregates[variant=raw_field_taint].attack_successes,run_c1f_raw_field_attribution.py,verified
RAW-FIELD-RETROSPECTIVE-DECISION-DISAGREEMENTS,Final Results / paired representation attribution,0.03553299492385787,28,788,experiments/security-analysis-ablation-and-overhead/results/c1f-raw-field-attribution/raw-field-attribution-report.json,retrospective_same_call.decision_disagreements,run_c1f_raw_field_attribution.py,verified
