claim_id,paper_location,value,numerator,denominator,source,key,generator,status
FINITE-TOOL_NAME-MIXED,Results / representation-collision table,5,,,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=tool_name].authorization_collision_cells,run_finite_domain_effect_binding_validation.py,verified
FINITE-TOOL_NAME-PAIRS,Results / representation-collision table,564,,,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=tool_name].authorization_separating_pairs,run_finite_domain_effect_binding_validation.py,verified
FINITE-SOURCE_EFFECT_ONLY-MIXED,Results / representation-collision table,6,,,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_effect_only].authorization_collision_cells,run_finite_domain_effect_binding_validation.py,verified
FINITE-SOURCE_EFFECT_ONLY-PAIRS,Results / representation-collision table,548,,,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_effect_only].authorization_separating_pairs,run_finite_domain_effect_binding_validation.py,verified
FINITE-SOURCE_COMMON_FIELDS-MIXED,Results / representation-collision table,5,,,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_common_fields].authorization_collision_cells,run_finite_domain_effect_binding_validation.py,verified
FINITE-SOURCE_COMMON_FIELDS-PAIRS,Results / representation-collision table,118,,,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_common_fields].authorization_separating_pairs,run_finite_domain_effect_binding_validation.py,verified
FINITE-SOURCE_FULL_EFFECT-MIXED,Results / representation-collision table,0,,,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_full_effect].authorization_collision_cells,run_finite_domain_effect_binding_validation.py,verified
FINITE-SOURCE_FULL_EFFECT-PAIRS,Results / representation-collision table,0,,,experiments/human-authority-and-causal-validation/results/finite-domain-effect-binding-validation/finite-domain-validation-report.json,representations[representation=source_full_effect].authorization_separating_pairs,run_finite_domain_effect_binding_validation.py,verified
REFINEMENT-TRAJECTORY,Results / refinement paragraph,"124,60,28,12,4,0",,,experiments/security-analysis-ablation-and-overhead/results/refinement-monotonicity-check/refinement-monotonicity-report.json,trajectory[*].separating_pairs,run_refinement_monotonicity_check.py,verified
REFINEMENT-LATTICE-VIOLATIONS,Results / refinement paragraph,0,,,experiments/security-analysis-ablation-and-overhead/results/refinement-monotonicity-check/refinement-monotonicity-report.json,lattice.refinement_violations,run_refinement_monotonicity_check.py,verified
REFINEMENT-VERTICES,Results / refinement paragraph,32,,,experiments/security-analysis-ablation-and-overhead/results/refinement-monotonicity-check/refinement-monotonicity-report.json,lattice.vertices,run_refinement_monotonicity_check.py,verified
REFINEMENT-COMPARABLE-EDGES,Results / refinement paragraph,211,,,experiments/security-analysis-ablation-and-overhead/results/refinement-monotonicity-check/refinement-monotonicity-report.json,lattice.comparable_pairs,run_refinement_monotonicity_check.py,verified
PROJECTION-COMMON-CASES,Results / counterfactual-registration paragraph,80,,,paper/current-usenix/reproduction/sanitized_fixed_support.json,projection_validation.eight_field_projection.n_cases,extract_sanitized_fixed_support.py,verified
PROJECTION-COMMON-GAPS,Results / counterfactual-registration paragraph,15,,,paper/current-usenix/reproduction/sanitized_fixed_support.json,projection_validation.eight_field_projection.mediation_gaps,extract_sanitized_fixed_support.py,verified
INITIAL-DESCRIPTOR-TOOLS,Method / offline registration,25,,,paper/current-usenix/reproduction/sanitized_fixed_support.json,descriptor_registration.n_registered_tools,extract_sanitized_fixed_support.py,verified
INITIAL-DESCRIPTOR-FIELDS,Method / offline registration,67,,,paper/current-usenix/reproduction/sanitized_fixed_support.json,descriptor_registration.n_security_fields,extract_sanitized_fixed_support.py,verified
INITIAL-DESCRIPTOR-CHANGED,Method / offline registration,48,,,paper/current-usenix/reproduction/sanitized_fixed_support.json,descriptor_registration.sandbox_counterfactual_status_counts.effect_changed,extract_sanitized_fixed_support.py,verified
INITIAL-DESCRIPTOR-INVARIANT,Method / offline registration,1,,,paper/current-usenix/reproduction/sanitized_fixed_support.json,descriptor_registration.sandbox_counterfactual_status_counts.effect_invariant,extract_sanitized_fixed_support.py,verified
INITIAL-DESCRIPTOR-EXTERNAL-DESTINATION,Method / offline registration,1,,,paper/current-usenix/reproduction/sanitized_fixed_support.json,descriptor_registration.sandbox_counterfactual_status_counts.external_request_destination_changes,extract_sanitized_fixed_support.py,verified
INITIAL-DESCRIPTOR-UNRESOLVED,Method / offline registration,18,,,paper/current-usenix/reproduction/sanitized_fixed_support.json,descriptor_registration.sandbox_counterfactual_status_counts.unresolved_fail_closed,extract_sanitized_fixed_support.py,verified
INITIAL-DESCRIPTOR-MULTI-STATUS-FIELDS,Method / offline registration,1,,,paper/current-usenix/reproduction/sanitized_fixed_support.json,descriptor_registration.n_multi_status_fields,extract_sanitized_fixed_support.py,verified
TOOLSANDBOX-TOOL_NAME-CELLS,Results / ToolSandbox table,5,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=tool_name].n_cells,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-TOOL_NAME-COLLISIONS,Results / ToolSandbox table,5,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=tool_name].authorization_collision_cells,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-TOOL_NAME-PAIRS,Results / ToolSandbox table,88,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=tool_name].authorization_separating_pairs,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-TOOL_NAME-OVERPARTITION,Results / ToolSandbox table,16,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=tool_name].overpartition_pairs,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-COMMON_FIELDS-CELLS,Results / ToolSandbox table,11,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=common_fields].n_cells,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-COMMON_FIELDS-COLLISIONS,Results / ToolSandbox table,4,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=common_fields].authorization_collision_cells,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-COMMON_FIELDS-PAIRS,Results / ToolSandbox table,41,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=common_fields].authorization_separating_pairs,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-COMMON_FIELDS-OVERPARTITION,Results / ToolSandbox table,0,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=common_fields].overpartition_pairs,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-TYPED_CONTRACT-CELLS,Results / ToolSandbox table,25,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=typed_contract].n_cells,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-TYPED_CONTRACT-COLLISIONS,Results / ToolSandbox table,0,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=typed_contract].authorization_collision_cells,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-TYPED_CONTRACT-PAIRS,Results / ToolSandbox table,0,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=typed_contract].authorization_separating_pairs,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-TYPED_CONTRACT-OVERPARTITION,Results / ToolSandbox table,0,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=typed_contract].overpartition_pairs,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-SOURCE_FULL_EFFECT-CELLS,Results / ToolSandbox table,25,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=source_full_effect].n_cells,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-SOURCE_FULL_EFFECT-COLLISIONS,Results / ToolSandbox table,0,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=source_full_effect].authorization_collision_cells,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-SOURCE_FULL_EFFECT-PAIRS,Results / ToolSandbox table,0,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=source_full_effect].authorization_separating_pairs,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-SOURCE_FULL_EFFECT-OVERPARTITION,Results / ToolSandbox table,0,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=source_full_effect].overpartition_pairs,run_toolsandbox_heldout_validation.py,verified
TOOLSANDBOX-WITNESS-CELLS,Results / ToolSandbox paragraph,9,,,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,n_witness_cells,run_toolsandbox_heldout_validation.py,verified
REGISTRATION-RETAINED,Method / Results / registration table,67,67,67,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,descriptor_security_fields,run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-SUITE-FIELDS,Method / Results / registration table,75,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,n_fields,run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-FIVE-VALID,Method / Results / registration table,38,38,75,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,n_fields_with_five_valid_distinct_intervention_kinds,run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-WITNESSED,Method / Results / registration table,66,66,75,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,n_fields_with_committed_effect_witness,run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-VALID,Method / Results / registration table,0.7675471698113208,1017,1325,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,n_valid / n_attempts,run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-COMMITTED,Method / Results / registration table,971,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,sum(field_rows[*].committed_effect_changed),run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-OUTPUT-ONLY,Method / Results / registration table,10,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,sum(field_rows[*].output_only_changed),run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-INVARIANT,Method / Results / registration table,36,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,sum(field_rows[*].effect_invariant),run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-INVALID,Method / Results / registration table,308,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,n_attempts - n_valid,run_registration_sufficiency_audit_v2.py,verified
REGISTRATION-NO-VALID-MUTATION,Method / Results / registration table,7,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/registration_sufficiency_audit_v2.json,count(field_rows[*].valid == 0),run_registration_sufficiency_audit_v2.py,verified
DEEPSEEK-NO_GUARD-BU,Results / DeepSeek table,0.7835051546391752,304,388,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.no_guard.benign.mean_utility,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-NO_GUARD-AU,Results / DeepSeek table,0.7631160572337043,480,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.no_guard.official_attack.utility_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-NO_GUARD-ASR,Results / DeepSeek table,0.009538950715421303,6,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.no_guard.official_attack.attack_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-REPEAT_USER_PROMPT-BU,Results / DeepSeek table,0.7938144329896907,77,97,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.repeat_user_prompt.benign.mean_utility,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-REPEAT_USER_PROMPT-AU,Results / DeepSeek table,0.7853736089030207,494,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.repeat_user_prompt.official_attack.utility_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-REPEAT_USER_PROMPT-ASR,Results / DeepSeek table,0.00794912559618442,5,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.repeat_user_prompt.official_attack.attack_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-SPOTLIGHTING-BU,Results / DeepSeek table,0.7938144329896907,77,97,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.spotlighting.benign.mean_utility,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-SPOTLIGHTING-AU,Results / DeepSeek table,0.7583465818759937,477,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.spotlighting.official_attack.utility_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-SPOTLIGHTING-ASR,Results / DeepSeek table,0.0,0,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.spotlighting.official_attack.attack_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-C1F-BU,Results / DeepSeek table,0.7731958762886598,75,97,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.c1f.benign.mean_utility,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-C1F-AU,Results / DeepSeek table,0.7201907790143084,453,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.c1f.official_attack.utility_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-C1F-ASR,Results / DeepSeek table,0.0,0,629,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.c1f.official_attack.attack_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-SCOPE-NO_GUARD-ASR,Results / DeepSeek table,0.009868421052631578,6,608,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.scope_aligned_no_guard_attack_successes,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-SCOPE-C1F-ASR,Results / DeepSeek table,0.0,0,608,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.scope_aligned_c1f_attack_successes,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-SCOPE-P,Results / DeepSeek table,0.015625,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.scope_aligned_exact_one_sided_mcnemar_p,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-CHECKS,Results / runtime audit,2783,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.c1f_precommit_checks,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-DENIES,Results / runtime audit,90,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.c1f_denies,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-ABSTAINS,Results / runtime audit,0,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.c1f_abstains,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-UNMEDIATED,Results / runtime audit,0,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.executed_without_allow,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-ALLOWS,Results / runtime audit,2693,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/final_guard_repair_report_2026-08-08.json,security.c1f_precommit_checks - security.c1f_denies - security.c1f_abstains,reproduce_deepseek_guard_repair.py,verified
DEEPSEEK-UTILITY-CHURN-NO-GUARD-ONLY,Results / utility churn,86,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.c1f.paired_attack_utility_vs_no_guard.no_guard_only_successes,analyze_deepseek_strong_baselines.py,verified
DEEPSEEK-UTILITY-CHURN-C1F-ONLY,Results / utility churn,59,,,experiments/intent-bound-runtime-guard/results/counterfactual-atom-envelope-guard/deepseek_same_model_strong_baselines.json,methods.c1f.paired_attack_utility_vs_no_guard.method_only_successes,analyze_deepseek_strong_baselines.py,verified
ATTRIBUTION-ATOM_FIELD-BU,Appendix / historical two-view attribution,0.1875,9,48,experiments/security-analysis-ablation-and-overhead/results/representation-closed-loop-attribution/closed-loop-attribution-report.json,aggregates[variant=atom_field].benign_utility,run_representation_closed_loop_attribution.py,verified
ATTRIBUTION-ATOM_FIELD-AU,Appendix / historical two-view attribution,0.2087912087912088,57,273,experiments/security-analysis-ablation-and-overhead/results/representation-closed-loop-attribution/closed-loop-attribution-report.json,aggregates[variant=atom_field].attack_utility,run_representation_closed_loop_attribution.py,verified
ATTRIBUTION-ATOM_FIELD-ASR,Appendix / historical two-view attribution,0.0,0,273,experiments/security-analysis-ablation-and-overhead/results/representation-closed-loop-attribution/closed-loop-attribution-report.json,aggregates[variant=atom_field].attack_success_rate,run_representation_closed_loop_attribution.py,verified
ATTRIBUTION-TOOL_CALL-BU,Appendix / historical two-view attribution,0.1875,9,48,experiments/security-analysis-ablation-and-overhead/results/representation-closed-loop-attribution/closed-loop-attribution-report.json,aggregates[variant=tool_call].benign_utility,run_representation_closed_loop_attribution.py,verified
ATTRIBUTION-TOOL_CALL-AU,Appendix / historical two-view attribution,0.1794871794871795,49,273,experiments/security-analysis-ablation-and-overhead/results/representation-closed-loop-attribution/closed-loop-attribution-report.json,aggregates[variant=tool_call].attack_utility,run_representation_closed_loop_attribution.py,verified
ATTRIBUTION-TOOL_CALL-ASR,Appendix / historical two-view attribution,0.01098901098901099,3,273,experiments/security-analysis-ablation-and-overhead/results/representation-closed-loop-attribution/closed-loop-attribution-report.json,aggregates[variant=tool_call].attack_success_rate,run_representation_closed_loop_attribution.py,verified
TRANSFER-NO-GUARD-AU,Appendix / historical transfer comparison,0.6105610561056105,185,303,experiments/long-horizon-transfer/results/long-horizon-cross-environment-transfer/agentlab-saved-transfer-no-guard-results.json,metrics.utility_successes,run_e79_agentlab_saved_transfer.py,verified
TRANSFER-NO-GUARD-ASR,Appendix / historical transfer comparison,0.31353135313531355,95,303,experiments/long-horizon-transfer/results/long-horizon-cross-environment-transfer/agentlab-saved-transfer-no-guard-results.json,metrics.attack_successes,run_e79_agentlab_saved_transfer.py,verified
TRANSFER-OLDER-PROFILE-AU,Appendix / historical transfer comparison,0.2871287128712871,87,303,experiments/long-horizon-transfer/results/long-horizon-cross-environment-transfer/agentlab-saved-transfer-e77-results.json,metrics.utility_successes,run_e79_agentlab_saved_transfer.py,verified
TRANSFER-OLDER-PROFILE-ASR,Appendix / historical transfer comparison,0.0,0,303,experiments/long-horizon-transfer/results/long-horizon-cross-environment-transfer/agentlab-saved-transfer-e77-results.json,metrics.attack_successes,run_e79_agentlab_saved_transfer.py,verified
TRANSFER-OLDER-PROFILE-PRECOMMIT-CHECKS,Results / legacy saved-transfer paragraph,1439,,,experiments/long-horizon-transfer/results/long-horizon-cross-environment-transfer/agentlab-saved-transfer-e77-results.json,precommit_mediation.precommit_checks,finalize_e79_agentlab_saved_transfer.py,verified
POLICY-VIEW-NO_GUARD-INTERCEPTED,Results / policy-view diagnostic,0,0,53,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=no_guard].successful_attack_trajectories_intercepted,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-NO_GUARD-TOUCHED,Results / policy-view diagnostic,0,0,629,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=no_guard].all_attack_trajectories_would_block,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-WHOLE_CALL_PROVENANCE-INTERCEPTED,Results / policy-view diagnostic,52,52,53,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=whole_call_provenance].successful_attack_trajectories_intercepted,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-WHOLE_CALL_PROVENANCE-TOUCHED,Results / policy-view diagnostic,334,334,629,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=whole_call_provenance].all_attack_trajectories_would_block,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-EFFECT_ONLY-INTERCEPTED,Results / policy-view diagnostic,22,22,53,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=effect_only].successful_attack_trajectories_intercepted,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-EFFECT_ONLY-TOUCHED,Results / policy-view diagnostic,47,47,629,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=effect_only].all_attack_trajectories_would_block,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-REGISTERED_FIELD_C1F-INTERCEPTED,Results / policy-view diagnostic,49,49,53,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=registered_field_c1f].successful_attack_trajectories_intercepted,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-REGISTERED_FIELD_C1F-TOUCHED,Results / policy-view diagnostic,94,94,629,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,aggregates[variant=registered_field_c1f].all_attack_trajectories_would_block,run_runtime_policy_view_ablation.py,verified
POLICY-VIEW-BENIGN-TOUCHED,Results / policy-view diagnostic,0,0,97,experiments/security-analysis-ablation-and-overhead/results/runtime-policy-view-ablation/runtime-policy-view-report.json,all(aggregates[*].benign_trajectories_would_block == 0),run_runtime_policy_view_ablation.py,verified
STATE-AWARE-CONTEXTS,Results / explicit authority,1024,,,experiments/human-authority-and-causal-validation/results/state-aware-authority-interface/report.json,"direct_metrics[state_aware_raw_call,all].n",shared/compatibility/scripts/state_aware_authority_baseline.py,verified
STATE-AWARE-CELLS,Results / explicit authority,669,,,experiments/human-authority-and-causal-validation/results/state-aware-authority-interface/report.json,collision_metrics[state_aware_raw_call].n_cells,shared/compatibility/scripts/state_aware_authority_baseline.py,verified
STATE-AWARE-MIXED,Results / explicit authority,0,,,experiments/human-authority-and-causal-validation/results/state-aware-authority-interface/report.json,collision_metrics[state_aware_raw_call].n_mixed_cells,shared/compatibility/scripts/state_aware_authority_baseline.py,verified
STATE-AWARE-PAIRS,Results / explicit authority,0,,,experiments/human-authority-and-causal-validation/results/state-aware-authority-interface/report.json,collision_metrics[state_aware_raw_call].authorization_separating_pairs,shared/compatibility/scripts/state_aware_authority_baseline.py,verified
STATE-AWARE-OVERPARTITION,Results / explicit authority,3252,,,experiments/human-authority-and-causal-validation/results/state-aware-authority-interface/report.json,collision_metrics[state_aware_raw_call].overpartition_pairs,shared/compatibility/scripts/state_aware_authority_baseline.py,verified
STATE-AWARE-MEDIAN-BYTES,Results / explicit authority,537.0,,,experiments/human-authority-and-causal-validation/results/state-aware-authority-interface/report.json,collision_metrics[state_aware_raw_call].serialized_bytes.median,shared/compatibility/scripts/state_aware_authority_baseline.py,verified
STATE-AWARE-UPA,Results / explicit authority,0.0,,,experiments/human-authority-and-causal-validation/results/state-aware-authority-interface/report.json,"direct_metrics[state_aware_raw_call,all].unsafe_pre_allow",shared/compatibility/scripts/state_aware_authority_baseline.py,verified
STATE-AWARE-COVERAGE,Results / explicit authority,1.0,,,experiments/human-authority-and-causal-validation/results/state-aware-authority-interface/report.json,"direct_metrics[state_aware_raw_call,all].coverage",shared/compatibility/scripts/state_aware_authority_baseline.py,verified
STATE-AWARE-EXACT,Results / explicit authority,1.0,,,experiments/human-authority-and-causal-validation/results/state-aware-authority-interface/report.json,"direct_metrics[state_aware_raw_call,all].decision_accuracy",shared/compatibility/scripts/state_aware_authority_baseline.py,verified
STATE-AWARE-STATE-COLLISIONS,Results / explicit authority,0,,,experiments/human-authority-and-causal-validation/results/state-aware-authority-interface/report.json,state_dependent.representations.state_aware_raw_call.colliding_groups,shared/compatibility/scripts/state_aware_authority_baseline.py,verified
FAILURE-CERTIFICATES-N,Results / executable certificates,6,,,experiments/human-authority-and-causal-validation/results/executable-failure-certificates/report.json,n_certificates,shared/compatibility/scripts/extract_executable_failure_certificates.py,verified
FAILURE-TARGET-PRINCIPAL-VALID,Results / executable certificates,True,,,experiments/human-authority-and-causal-validation/results/executable-failure-certificates/failure-certificates.jsonl,rows[certificate_id=certificate-target-principal],shared/compatibility/scripts/extract_executable_failure_certificates.py,verified
FAILURE-COMPOUND-EFFECTS-VALID,Results / executable certificates,True,,,experiments/human-authority-and-causal-validation/results/executable-failure-certificates/failure-certificates.jsonl,rows[certificate_id=certificate-compound-effects],shared/compatibility/scripts/extract_executable_failure_certificates.py,verified
FAILURE-QUALIFIER-RECURRENCE-VALID,Results / executable certificates,True,,,experiments/human-authority-and-causal-validation/results/executable-failure-certificates/failure-certificates.jsonl,rows[certificate_id=certificate-qualifier-recurrence],shared/compatibility/scripts/extract_executable_failure_certificates.py,verified
FAILURE-STATE-DEPENDENT-VALID,Results / executable certificates,True,,,experiments/human-authority-and-causal-validation/results/executable-failure-certificates/failure-certificates.jsonl,rows[certificate_id=certificate-state-dependent],shared/compatibility/scripts/extract_executable_failure_certificates.py,verified
FAILURE-REPEATED-EFFECTS-VALID,Results / executable certificates,True,,,experiments/human-authority-and-causal-validation/results/executable-failure-certificates/failure-certificates.jsonl,rows[certificate_id=certificate-repeated-effects],shared/compatibility/scripts/extract_executable_failure_certificates.py,verified
FAILURE-RESOURCE-AUTHORITY-QUALIFIER-VALID,Results / executable certificates,True,,,experiments/human-authority-and-causal-validation/results/executable-failure-certificates/failure-certificates.jsonl,rows[certificate_id=certificate-resource-authority-qualifier],shared/compatibility/scripts/extract_executable_failure_certificates.py,verified
THIRD-PARTY-TOOLS,Results / third-party validation,11,,,experiments/human-authority-and-causal-validation/results/third-party-authorization-interface-validation/third_party_validation_report.json,n_tools,shared/compatibility/scripts/run_third_party_authorization_interface_validation.py,verified
