claim_id,metric,value,source,key,paper_location,status
E84-BINDING-APPROVE,binding_approvals,161,experiments/human-authority-and-causal-validation/evaluation/authority-manifest-human-review/summary.json,binding_decision_counts.APPROVE,authority-burden table,verified
E84-BINDING-REJECT,binding_rejections,126,experiments/human-authority-and-causal-validation/evaluation/authority-manifest-human-review/summary.json,binding_decision_counts.REJECT,authority-burden table,verified
E84-RUNTIME-READY,runtime_ready_manifests,26,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-resolver-repair-validation.json,runtime_ready_trusted_manifests_after_full_review,Experimental Setup / Results / authority-burden table,verified
E84-RESOLVER-APPROVE,resolver_approve,2,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-resolver-repair-validation.json,decision_counts.APPROVE,Results / authority-burden table,verified
E84-RESOLVER-REJECT,resolver_reject,58,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-resolver-repair-validation.json,decision_counts.REJECT,Results / authority-burden table,verified
E84-NOGUARD-BU,benign_utility_rate,0.769,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,metrics.agentdojo_live_local_no_guard.benign_utility_rate,Results / reviewed-authority table,verified
E84-NOGUARD-UA,attack_user_utility_rate,0.716,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,metrics.agentdojo_live_local_no_guard.attack_user_utility_rate,Results / reviewed-authority table,verified
E84-NOGUARD-ASR,attack_success_rate,0.03,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,metrics.agentdojo_live_local_no_guard.attack_success_rate,Results / reviewed-authority table,verified
E84-SANDWICH-BU,benign_utility_rate,0.692,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,metrics.agentdojo_live_prompt_sandwiching.benign_utility_rate,Results / reviewed-authority table,verified
E84-SANDWICH-UA,attack_user_utility_rate,0.769,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,metrics.agentdojo_live_prompt_sandwiching.attack_user_utility_rate,Results / reviewed-authority table,verified
E84-SANDWICH-ASR,attack_success_rate,0.012,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,metrics.agentdojo_live_prompt_sandwiching.attack_success_rate,Results / reviewed-authority table,verified
E84-PROMPTARMOR-BU,benign_utility_rate,0.154,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,metrics.agentdojo_live_promptarmor_local.benign_utility_rate,Results / reviewed-authority table,verified
E84-PROMPTARMOR-UA,attack_user_utility_rate,0.136,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,metrics.agentdojo_live_promptarmor_local.attack_user_utility_rate,Results / reviewed-authority table,verified
E84-PROMPTARMOR-ASR,attack_success_rate,0.0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,metrics.agentdojo_live_promptarmor_local.attack_success_rate,Results / reviewed-authority table,verified
E84-OURS-BU,benign_utility_rate,0.577,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,metrics.agentdojo_live_ours_e84_reviewed_authority.benign_utility_rate,Results / reviewed-authority table,verified
E84-OURS-UA,attack_user_utility_rate,0.734,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,metrics.agentdojo_live_ours_e84_reviewed_authority.attack_user_utility_rate,Results / reviewed-authority table,verified
E84-OURS-ASR,attack_success_rate,0.006,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,metrics.agentdojo_live_ours_e84_reviewed_authority.attack_success_rate,Results / reviewed-authority table,verified
E84-OURS-ASR-DELTA,attack_success_difference,-0.023668639053254437,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,paired_statistics.comparisons.agentdojo_live_ours_e84_reviewed_authority.attack_success.paired_bootstrap.difference_method_minus_reference,Results,verified
E84-OURS-ASR-HOLM-P,attack_success_holm_adjusted_p,0.75,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,paired_statistics.comparisons.agentdojo_live_ours_e84_reviewed_authority.attack_success.holm_adjusted_p,Results,verified
E84-OURS-BU-DELTA,benign_utility_difference,-0.19230769230769232,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,paired_statistics.comparisons.agentdojo_live_ours_e84_reviewed_authority.benign_utility.paired_bootstrap.difference_method_minus_reference,Results,verified
E84-OURS-BU-HOLM-P,benign_utility_holm_adjusted_p,0.75,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,paired_statistics.comparisons.agentdojo_live_ours_e84_reviewed_authority.benign_utility.holm_adjusted_p,Results,verified
E84-OURS-UA-DELTA,attack_utility_difference,0.01775147928994083,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,paired_statistics.comparisons.agentdojo_live_ours_e84_reviewed_authority.attack_utility.paired_bootstrap.difference_method_minus_reference,Results,verified
E84-OURS-UA-HOLM-P,attack_utility_holm_adjusted_p,1.0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,paired_statistics.comparisons.agentdojo_live_ours_e84_reviewed_authority.attack_utility.holm_adjusted_p,Results,verified
E84-PRECOMMIT-CHECKS,precommit_checks,404,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,runtime_audit.precommit_checks,Abstract / Results,verified
E84-BLOCKED-EXECUTED,blocked_calls_executed,0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,runtime_audit.blocked_calls_executed,Abstract / Results,verified
E84-RESIDUAL-RUNTIME_FEEDBACK_EXECUTED_FALSE,runtime_feedback_executed_false,3,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,residual_e84_official_attack_successes[0].runtime_feedback_executed_false,Results,verified
E84-RESIDUAL-RUNTIME_FEEDBACK_EXECUTED_TRUE,runtime_feedback_executed_true,0,experiments/security-analysis-ablation-and-overhead/results/runtime-mechanism-ablation/e84-qwen32-reviewed-authority-strong-baselines-full-results.json,residual_e84_official_attack_successes[0].runtime_feedback_executed_true,Results,verified
JOINT-DIAGNOSTIC-COMMON_SUPPORT_CASE_COUNT,common_support_case_count,180,experiments/security-analysis-ablation-and-overhead/results/joint-effect-authority-diagnostic/four-cell-results.json,common_support_case_count,Results / Additional Results appendix,verified
JOINT-DIAGNOSTIC-FACTORIAL_DELTAS_ON_COMMON_SUPPORT-SOURCE_CONTRACT_MINUS_CURRENT_AT_REVIEWED_AUTHORITY,source_contract_minus_current_at_reviewed_authority,0.0,experiments/security-analysis-ablation-and-overhead/results/joint-effect-authority-diagnostic/four-cell-results.json,factorial_deltas_on_common_support.source_contract_minus_current_at_reviewed_authority,Results / Additional Results appendix,verified
JOINT-DIAGNOSTIC-FACTORIAL_DELTAS_ON_COMMON_SUPPORT-OFFICIAL_ORACLE_MINUS_REVIEWED_AT_CURRENT_CONTRACT,official_oracle_minus_reviewed_at_current_contract,0.0,experiments/security-analysis-ablation-and-overhead/results/joint-effect-authority-diagnostic/four-cell-results.json,factorial_deltas_on_common_support.official_oracle_minus_reviewed_at_current_contract,Results / Additional Results appendix,verified
JOINT-DIAGNOSTIC-AUTHORITY_AGREEMENT_AUDIT-SAME_FIXED_TRACE_ADMISSIBILITY,same_fixed_trace_admissibility,195,experiments/security-analysis-ablation-and-overhead/results/joint-effect-authority-diagnostic/four-cell-results.json,authority_agreement_audit.same_fixed_trace_admissibility,Results / Additional Results appendix,verified
JOINT-DIAGNOSTIC-AUTHORITY_AGREEMENT_AUDIT-OFFICIAL_ORACLE_ADMISSIBLE_SUCCESSFUL_BENIGN_TRACES,official_oracle_admissible_successful_benign_traces,19,experiments/security-analysis-ablation-and-overhead/results/joint-effect-authority-diagnostic/four-cell-results.json,authority_agreement_audit.official_oracle_admissible_successful_benign_traces,Results / Additional Results appendix,verified
JOINT-DIAGNOSTIC-AUTHORITY_AGREEMENT_AUDIT-REVIEWED_AUTHORITY_RETAINED_OFFICIAL_ADMISSIBLE_BENIGN_TRACES,reviewed_authority_retained_official_admissible_benign_traces,19,experiments/security-analysis-ablation-and-overhead/results/joint-effect-authority-diagnostic/four-cell-results.json,authority_agreement_audit.reviewed_authority_retained_official_admissible_benign_traces,Results / Additional Results appendix,verified
JOINT-DIAGNOSTIC-AUTHORITY_AGREEMENT_AUDIT-UTILITY_SUCCESS_WITH_EXTRA_UNOFFICIAL_EFFECT,utility_success_with_extra_unofficial_effect,1,experiments/security-analysis-ablation-and-overhead/results/joint-effect-authority-diagnostic/four-cell-results.json,authority_agreement_audit.utility_success_with_extra_unofficial_effect,Results / Additional Results appendix,verified
JOINT-DIAGNOSTIC-SUCCESSFUL_ATTACK_SCOPE_AUDIT-BLOCKED_BY_REVIEWED_AUTHORITY,blocked_by_reviewed_authority,4,experiments/security-analysis-ablation-and-overhead/results/joint-effect-authority-diagnostic/four-cell-results.json,successful_attack_scope_audit.blocked_by_reviewed_authority,Results / Additional Results appendix,verified
JOINT-DIAGNOSTIC-SUCCESSFUL_ATTACK_SCOPE_AUDIT-WITH_PRIVILEGED_CALLS,with_privileged_calls,4,experiments/security-analysis-ablation-and-overhead/results/joint-effect-authority-diagnostic/four-cell-results.json,successful_attack_scope_audit.with_privileged_calls,Results / Additional Results appendix,verified
JOINT-DIAGNOSTIC-SUCCESSFUL_ATTACK_SCOPE_AUDIT-WITHOUT_PRIVILEGED_CALLS,without_privileged_calls,1,experiments/security-analysis-ablation-and-overhead/results/joint-effect-authority-diagnostic/four-cell-results.json,successful_attack_scope_audit.without_privileged_calls,Results / Additional Results appendix,verified
E84-UTILITY-AUDIT-DISCORDANT_CASE_COUNT,discordant_case_count,7,experiments/security-analysis-ablation-and-overhead/results/benign-utility-causal-audit/benign-utility-causal-audit.json,discordant_case_count,Results / Limitations / Additional Results appendix,verified
E84-UTILITY-AUDIT-OFFICIAL_UTILITY_ON_DISCORDANT_CASES-NET_E84_MINUS_NO_GUARD,net_e84_minus_no_guard,-5,experiments/security-analysis-ablation-and-overhead/results/benign-utility-causal-audit/benign-utility-causal-audit.json,official_utility_on_discordant_cases.net_e84_minus_no_guard,Results / Limitations / Additional Results appendix,verified
E84-UTILITY-AUDIT-VISIBLE_ANSWER_ONLY_SENSITIVITY_ON_DISCORDANT_CASES-NET_E84_MINUS_NO_GUARD,net_e84_minus_no_guard,-3,experiments/security-analysis-ablation-and-overhead/results/benign-utility-causal-audit/benign-utility-causal-audit.json,visible_answer_only_sensitivity_on_discordant_cases.net_e84_minus_no_guard,Results / Limitations / Additional Results appendix,verified
E84-UTILITY-AUDIT-INTERPRETATION-NET_GAP_ATTRIBUTABLE_TO_REASONING_SENSITIVE_SCORING,net_gap_attributable_to_reasoning_sensitive_scoring,-2,experiments/security-analysis-ablation-and-overhead/results/benign-utility-causal-audit/benign-utility-causal-audit.json,interpretation.net_gap_attributable_to_reasoning_sensitive_scoring,Results / Limitations / Additional Results appendix,verified
E84-UTILITY-AUDIT-INTERPRETATION-VISIBLE_ANSWER_MODEL_VARIATION_LOSSES,visible_answer_model_variation_losses,3,experiments/security-analysis-ablation-and-overhead/results/benign-utility-causal-audit/benign-utility-causal-audit.json,interpretation.visible_answer_model_variation_losses,Results / Limitations / Additional Results appendix,verified
E84-UTILITY-AUDIT-DIRECT_GUARD_DENIAL_OR_ABSTENTION_LOSSES,direct_guard_denial_or_abstention_losses,0,experiments/security-analysis-ablation-and-overhead/results/benign-utility-causal-audit/benign-utility-causal-audit.json,direct_guard_denial_or_abstention_losses,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-OVERALL-NO_GUARD_SUCCESSES,no_guard_successes,63,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,overall.no_guard_successes,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-OVERALL-OURS_SUCCESSES,ours_successes,33,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,overall.ours_successes,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-OVERALL-NET_OURS_MINUS_NO_GUARD,net_ours_minus_no_guard,-30,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,overall.net_ours_minus_no_guard,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-FEEDBACK_STRATUM-CASES,cases,47,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,feedback_stratum.cases,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-FEEDBACK_STRATUM-NET_OURS_MINUS_NO_GUARD,net_ours_minus_no_guard,-31,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,feedback_stratum.net_ours_minus_no_guard,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-NO_FEEDBACK_STRATUM-CASES,cases,50,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,no_feedback_stratum.cases,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-NO_FEEDBACK_STRATUM-NET_OURS_MINUS_NO_GUARD,net_ours_minus_no_guard,1,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,no_feedback_stratum.net_ours_minus_no_guard,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-DISCORDANT-LOSSES,losses,37,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,discordant.losses,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-DISCORDANT-LOSSES_WITH_RUNTIME_FEEDBACK,losses_with_runtime_feedback,32,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,discordant.losses_with_runtime_feedback,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-RUNTIME_FEEDBACK_LOSS_ANATOMY-PLAN_CONSTRUCTION_CASES,plan_construction_cases,16,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,runtime_feedback_loss_anatomy.plan_construction_cases,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-RUNTIME_FEEDBACK_LOSS_ANATOMY-BINDING_OR_EVIDENCE_CASES,binding_or_evidence_cases,22,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,runtime_feedback_loss_anatomy.binding_or_evidence_cases,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-RUNTIME_FEEDBACK_LOSS_ANATOMY-OVERLAP_PLAN_AND_BINDING_CASES,overlap_plan_and_binding_cases,6,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,runtime_feedback_loss_anatomy.overlap_plan_and_binding_cases,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-LITERAL_GROUNDING_PROBE-RESOLVER_CHECK_COUNT,resolver_check_count,85,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,literal_grounding_probe.resolver_check_count,Results / Limitations / Additional Results appendix,verified
E78-UTILITY-PATHWAY-LITERAL_GROUNDING_PROBE-LOSS_CASES_WITH_A_RESOLVER_VALUE_SEEN_IN_PRIOR_TOOL_OUTPUT,loss_cases_with_a_resolver_value_seen_in_prior_tool_output,12,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/headline-benign-utility-pathway-audit.json,literal_grounding_probe.loss_cases_with_a_resolver_value_seen_in_prior_tool_output,Results / Limitations / Additional Results appendix,verified
E78-SOURCE-RELATION-CASES-CORRECT_SOURCE_UNCONSTRAINED_FIELDS-DECISION,decision,ALLOW,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/source-relation-mechanism-probe.json,cases.correct_source_unconstrained_fields.decision,Additional Results appendix,verified
E78-SOURCE-RELATION-CASES-CORRECT_SOURCE_SEMANTIC_FIELDS-DECISION,decision,ALLOW,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/source-relation-mechanism-probe.json,cases.correct_source_semantic_fields.decision,Additional Results appendix,verified
E78-SOURCE-RELATION-CASES-WRONG_SOURCE_NAME-DECISION,decision,NEEDS_REPLAN,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/source-relation-mechanism-probe.json,cases.wrong_source_name.decision,Additional Results appendix,verified
E78-SOURCE-RELATION-CASES-AMBIGUOUS_PRIOR_RESULT-DECISION,decision,NEEDS_REPLAN,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/source-relation-mechanism-probe.json,cases.ambiguous_prior_result.decision,Additional Results appendix,verified
E78-CALL-REVISION-STATUS,status,passed,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/call-revision-routing-v5-smoke.json,status,Internal mechanism audit / future appendix,verified
E78-CALL-REVISION-OUTCOMES-BENIGN_UTILITY,benign_utility,False,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/call-revision-routing-v5-smoke.json,outcomes.benign_utility,Internal mechanism audit / future appendix,verified
E78-CALL-REVISION-OUTCOMES-ATTACK_GOAL_ACHIEVED,attack_goal_achieved,False,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/call-revision-routing-v5-smoke.json,outcomes.attack_goal_achieved,Internal mechanism audit / future appendix,verified
E78-CALL-REVISION-ROUTING_CHECK-CALL_REVISION_FEEDBACK_ROWS,call_revision_feedback_rows,2,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/call-revision-routing-v5-smoke.json,routing_check.call_revision_feedback_rows,Internal mechanism audit / future appendix,verified
E78-CALL-REVISION-ROUTING_CHECK-PERMISSION_PLAN_REVISION_ROWS_FOR_SAME_CALL,permission_plan_revision_rows_for_same_call,0,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/call-revision-routing-v5-smoke.json,routing_check.permission_plan_revision_rows_for_same_call,Internal mechanism audit / future appendix,verified
E78-CALL-REVISION-ROUTING_CHECK-RUNTIME_LLM_CALLS_FOR_CALL_ONLY_MISMATCH,runtime_llm_calls_for_call_only_mismatch,0,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/call-revision-routing-v5-smoke.json,routing_check.runtime_llm_calls_for_call_only_mismatch,Internal mechanism audit / future appendix,verified
E78-RELATION-PLANNER-STATUS,status,passed,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-planner-model-pilot.json,status,Internal mechanism audit / future appendix,verified
E78-RELATION-PLANNER-PARSE_VALID,parse_valid,True,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-planner-model-pilot.json,parse_valid,Internal mechanism audit / future appendix,verified
E78-RELATION-PLANNER-VALIDATION_PASSED,validation_passed,True,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-planner-model-pilot.json,validation_passed,Internal mechanism audit / future appendix,verified
E78-RELATION-PLANNER-EXPECTED_RELATIONS_SELECTED,expected_relations_selected,True,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-planner-model-pilot.json,expected_relations_selected,Internal mechanism audit / future appendix,verified
E78-RELATION-PLANNER-MODEL_CALLS,model_calls,1,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-planner-model-pilot.json,model_calls,Internal mechanism audit / future appendix,verified
E78-RELATION-PLANNER-TOOL_EXECUTIONS,tool_executions,0,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-planner-model-pilot.json,tool_executions,Internal mechanism audit / future appendix,verified
E78-BOUNDED-RELATION-STATUS,status,passed,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/bounded-relation-v8-end-to-end-smoke.json,status,Internal mechanism audit / future appendix,verified
E78-BOUNDED-RELATION-OUTCOMES-BENIGN_UTILITY,benign_utility,True,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/bounded-relation-v8-end-to-end-smoke.json,outcomes.benign_utility,Internal mechanism audit / future appendix,verified
E78-BOUNDED-RELATION-OUTCOMES-ATTACK_GOAL_ACHIEVED,attack_goal_achieved,False,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/bounded-relation-v8-end-to-end-smoke.json,outcomes.attack_goal_achieved,Internal mechanism audit / future appendix,verified
E78-BOUNDED-RELATION-BENIGN_RECOVERY-ATTEMPTS,attempts,2,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/bounded-relation-v8-end-to-end-smoke.json,benign_recovery.attempts,Internal mechanism audit / future appendix,verified
E78-BOUNDED-RELATION-BENIGN_RECOVERY-FINAL_DECISION,final_decision,ALLOW,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/bounded-relation-v8-end-to-end-smoke.json,benign_recovery.final_decision,Internal mechanism audit / future appendix,verified
E78-BOUNDED-RELATION-BENIGN_RECOVERY-FINAL_EXECUTION_ATTEMPTED,final_execution_attempted,True,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/bounded-relation-v8-end-to-end-smoke.json,benign_recovery.final_execution_attempted,Internal mechanism audit / future appendix,verified
E78-BOUNDED-RELATION-BENIGN_RECOVERY-RUNTIME_LLM_CALLS_FOR_CALL_REVISION,runtime_llm_calls_for_call_revision,0,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/bounded-relation-v8-end-to-end-smoke.json,benign_recovery.runtime_llm_calls_for_call_revision,Internal mechanism audit / future appendix,verified
E78-BOUNDED-RELATION-PROJECTION_ISOLATION-BENIGN_REGISTERED_PROJECTION_VALUES,benign_registered_projection_values,1,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/bounded-relation-v8-end-to-end-smoke.json,projection_isolation.benign_registered_projection_values,Internal mechanism audit / future appendix,verified
E78-BOUNDED-RELATION-PROJECTION_ISOLATION-PAIRED_ATTACK_REGISTERED_PROJECTION_VALUES,paired_attack_registered_projection_values,0,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/bounded-relation-v8-end-to-end-smoke.json,projection_isolation.paired_attack_registered_projection_values,Internal mechanism audit / future appendix,verified
E78-BOUNDED-RELATION-PROJECTION_ISOLATION-PAIRED_ATTACK_SEND_MONEY_EXECUTION_ATTEMPTS,paired_attack_send_money_execution_attempts,0,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/bounded-relation-v8-end-to-end-smoke.json,projection_isolation.paired_attack_send_money_execution_attempts,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-STATUS,status,passed_fixed_denominator_outcomes_retained,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,status,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-V8_OUTCOMES-TARGET-CASES,cases,12,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,v8_outcomes.target.cases,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-V8_OUTCOMES-TARGET-UTILITY_SUCCESSES,utility_successes,1,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,v8_outcomes.target.utility_successes,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-V8_OUTCOMES-TARGET-UTILITY_FAILURES,utility_failures,11,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,v8_outcomes.target.utility_failures,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-V8_OUTCOMES-TARGET-ERRORS,errors,0,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,v8_outcomes.target.errors,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-V8_OUTCOMES-CONTROL-CASES,cases,4,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,v8_outcomes.control.cases,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-V8_OUTCOMES-CONTROL-UTILITY_SUCCESSES,utility_successes,4,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,v8_outcomes.control.utility_successes,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-V8_OUTCOMES-CONTROL-ERRORS,errors,0,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,v8_outcomes.control.errors,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-V8_OUTCOMES-OVERALL-CASES,cases,16,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,v8_outcomes.overall.cases,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-V8_OUTCOMES-OVERALL-UTILITY_SUCCESSES,utility_successes,5,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,v8_outcomes.overall.utility_successes,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-V8_OUTCOMES-OVERALL-ERRORS,errors,0,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,v8_outcomes.overall.errors,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-RUNTIME_AUDIT-EXECUTED_NON_ALLOW_CHECKS,executed_non_allow_checks,0,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,runtime_audit.executed_non_allow_checks,Internal mechanism audit / future appendix,verified
E78-RELATION-PILOT-FAILURE_ANATOMY-RUNTIME_RELATION_FAILURE_CASE_COUNT,runtime_relation_failure_case_count,7,experiments/security-analysis-ablation-and-overhead/results/headline-benign-utility-pathway-audit/registered-relation-benign-pilot-v8.json,failure_anatomy.runtime_relation_failure_case_count,Internal mechanism audit / future appendix,verified
